receipt_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
602538b30a7214d8e9000248,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,25.0,2021-02-04,1.0,FINISHED,10.0,60253861efa6017a44dc6b50
6024f7570a7214d8e900021f,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602585240a720f05a8000263,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602552c10a7214d8e9000255,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602538740a7214d8e9000246,5.0,All-receipts receipt bonus,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,5.0,2021-02-11,1.0,FINISHED,2.23,60253861efa6017a44dc6b50
602538920a720f05a8000216,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,3500.0,2021-02-11,5.0,FINISHED,20.0,60253891b54593795bf69242
6024f17d0a720f05a80001ee,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025b2e10a7214d8e90002a3,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025c21e0a7214d8e90002ad,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6024aa030a720f05a80001d0,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602573920a720f05a800025d,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602581a10a720f05a8000262,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025263b0a720f05a80001ff,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602558a90a720f05a8000240,5.0,All-receipts receipt bonus,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,5.0,2021-02-10,2.0,FINISHED,1.0,60255883efa60114d20e5d4e
602515cf0a7214d8e9000231,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602538960a720f05a800021b,5.0,All-receipts receipt bonus,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,5.0,2021-02-11,2.0,FINISHED,23.0,60253891b54593795bf69242
602558b40a7214d8e9000263,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,150.0,2021-02-11,2.0,FINISHED,26.0,602558b1efa60114d20e5dc7
6025495f0a720f05a8000231,,,2021-02-11,2021-02-11,,2021-02-11,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025fcb40a7214d8e90002c3,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026ef4b0a7214d8e9000349,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60268cab0a7214d8e9000315,5.0,All-receipts receipt bonus,2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-12,5.0,2021-02-11,2.0,FINISHED,11.0,54943462e4b07e684157a532
602686ff0a7214d8e9000301,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602623610a720f05a80002a2,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60267a190a7214d8e90002fa,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026fc2f0a720f05a8000311,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60267c710a720f05a80002c9,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025cf030a7214d8e90002b2,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026963b0a7214d8e900031a,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025fde20a720f05a8000294,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025dabc0a720f05a8000283,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60263d290a7214d8e90002e3,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602644300a720f05a80002af,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026f0780a720f05a800030c,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60268caf0a720f05a80002e2,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-12,35.0,2021-02-11,1.0,FINISHED,1.0,60268c69efa6011bb151075f
60268c7e0a7214d8e9000309,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-12,100.0,2021-02-12,3.0,FINISHED,29.0,60268c7bb545931ac63683af
602671e50a720f05a80002c4,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026329d0a720f05a80002a7,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60264b390a720f05a80002b0,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60265f250a720f05a80002ba,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60268c790a7214d8e9000306,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-12,850.0,2021-02-12,1.0,FINISHED,25.0,60268c78efa6011bb151077d
60267d9d0a7214d8e90002fb,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025f0fe0a720f05a800028f,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602667590a7214d8e90002f3,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026c3f00a7214d8e9000337,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026f2cd0a7214d8e900034b,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026dc8a0a7214d8e9000343,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026b71f0a720f05a80002f0,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026ada90a720f05a80002ed,,,2021-02-12,2021-02-12,,2021-02-12,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603983e20a7217c72c000138,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,,2021-02-26,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
60393fef0a7217c72c0000ec,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603908dd0a7217c72c0000d4,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60395d3c0a7217c72c0000f9,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603877bb0a720fde10000074,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603882140a7217c72c00009c,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603862720a720fde1000006b,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6038e1020a720fde100000a4,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60395c0e0a720fde100000d7,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603989c30a720fde10000111,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603973f80a720fde100000e3,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,,2021-02-26,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
60392f870a7217c72c0000e7,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603905540a720fde100000b3,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60394dff0a720fde100000d1,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60392d2d0a720fde100000c1,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60397f340a7217c72c000133,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603978600a7217c72c00010b,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,,2021-02-26,,25.0,2021-02-09,2.0,REJECTED,25.58,5fc961c3b8cfca11a077dd33
6038a5400a720fde10000088,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60391f210a7217c72c0000de,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60386aa50a7217c72c000091,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6038e4840a720fde100000a6,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6038dd7c0a7217c72c0000c0,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603977e70a720fde100000e8,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-26,2021-02-26,2021-02-26,2021-02-26,2021-02-26,25.0,2021-02-24,1.0,FINISHED,3.99,5fc961c3b8cfca11a077dd33
6038f2950a7217c72c0000ca,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603900a60a720fde100000b1,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603946f60a720fde100000ce,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603943720a7217c72c0000ed,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60390eb50a720fde100000b7,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039575d0a7217c72c0000f7,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6038cabd0a720fde1000009c,,,2021-02-26,2021-02-26,,2021-02-26,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a2a470a720fde10000197,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a327b0a7217c72c0001d1,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a81090a720fde100001e0,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a54770a720fde100001bd,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
6039fa430a720fde10000174,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a466f0a720fde100001ae,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039f3340a720fde1000016f,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603996a70a7217c72c000145,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a097e0a720fde10000180,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039be770a720fde10000143,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a479d0a7217c72c0001e7,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039d4bc0a7217c72c000184,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a001e0a7217c72c0001a0,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a398a0a7217c72c0001da,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039b8a20a7217c72c000164,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603997d20a720fde10000124,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a16620a7217c72c0001b8,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a90430a7217c72c000226,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603995740a720fde10000120,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a698f0a720fde100001d1,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603ac2a60a720fde10000217,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a86df0a720fde100001e3,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603aa55a0a7217c72c000233,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039f7e30a7217c72c00019a,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a72f60a7217c72c000206,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a70a10a720fde100001d9,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603aab2f0a7217c72c00023a,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-27,2021-02-27,,2021-02-27,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603abdf60a7217c72c00024d,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a85b70a720fde100001e2,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a221b0a7217c72c0001c1,,,2021-02-27,2021-02-27,,2021-02-27,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b9a3f0a720fde100002d3,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b991b0a720fde100002d2,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603bf0fe0a7217c72c00034f,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b7bcf0a7217c72c0002ec,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603af1800a7217c72c00027b,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603c25b30a720fde1000035b,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b18350a7217c72c00029e,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b7e260a720fde100002b8,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603af05c0a7217c72c00027a,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b2c1a0a7217c72c0002a9,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603bd1570a7217c72c000337,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603bcdd00a7217c72c000335,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b0b4a0a720fde1000024e,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603af7660a7217c72c000280,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b1a8c0a720fde1000025d,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603bdbe10a7217c72c00033e,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b77170a7217c72c0002e6,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b4f3f0a7217c72c0002c9,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603c0ac20a7217c72c00035c,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b37d80a7217c72c0002b3,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603bf4830a720fde10000320,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603afc0e0a720fde10000243,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b26430a720fde1000026c,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603adfeb0a7217c72c000265,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603add9a0a7217c72c000263,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603babdb0a720fde100002e1,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b45e90a7217c72c0002c2,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603bf8070a7217c72c000354,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603af1870a720fde1000023c,,,2021-02-28,2021-02-28,,2021-02-28,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603aeba50a7217c72c000272,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-28,2021-02-28,,2021-02-28,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603cbbb50a720fde100003e3,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603cadab0a720fde100003d6,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603c8cdf0a7217c72c0003bb,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603d30e60a7217c72c00043f,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603c65060a720fde10000395,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603d5d6c0a7217c72c000463,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603d760e0a720fde1000048e,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603d59e70a7217c72c00045f,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603c5ba30a720fde1000038d,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603c51160a7217c72c00038b,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603d40250a720fde10000459,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603c88240a7217c72c0003b8,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603cba880a7217c72c0003e0,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603cd4570a7217c72c0003f5,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603cd57d0a7217c72c0003f6,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603cf2ce0a7217c72c000413,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603cac7d0a7217c72c0003d7,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603c7c6c0a7217c72c0003b3,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603d28b60a720fde10000445,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603ca44a0a720fde100003d0,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603c4a0e0a720fde10000380,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603c6adf0a720fde1000039a,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603c9e6e0a720fde100003c7,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603c3d240a720fde10000373,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603cc2bc0a720fde100003e9,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603cc0630a720fde100003e6,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603d0b710a720fde1000042a,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603cf5290a720fde10000413,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603ce7100a7217c72c000405,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-03-01,2021-03-01,,2021-03-01,,25.0,2020-08-17,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603c4fea0a7217c72c000389,,,2021-03-01,2021-03-01,,2021-03-01,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
